,Unnamed: 0,killed_by,killer_placement,killer_position_x,killer_position_y,time,victim_placement,victim_position_x,victim_position_y
19741,7946,M416,1.0,475247.8,557449.8,1781,3.0,481975.4,572112.2
19745,20422,SCAR-L,1.0,574215.7,166867.2,1782,,573715.2,167263.2
19744,4302,SCAR-L,2.0,566560.4,383558.3,1782,4.0,566419.5,383921.6
19743,23335,Down and Out,4.0,607788.9,425292.1,1782,,601443.4,419469.0
19742,4341,Down and Out,2.0,572211.2,383343.8,1782,4.0,565492.6,382912.5
19746,8300,Down and Out,1.0,590318.8,251516.5,1783,2.0,594966.8,249328.5
19747,12060,SCAR-L,1.0,501308.6,408818.2,1783,3.0,501635.4,408589.7
19748,11218,Down and Out,2.0,200608.4,546704.6,1783,4.0,203427.7,549115.3
19749,4988,SCAR-L,1.0,280472.3,559749.4,1783,2.0,280211.1,559646.4
19750,18861,M416,1.0,296443.2,354705.6,1783,3.0,298738.0,366088.6
19751,20420,Down and Out,1.0,574088.7,166892.5,1783,,574013.2,167418.6
19758,14257,Kar98k,1.0,336737.9,490788.2,1784,2.0,320154.6,490690.7
19757,24205,M416,1.0,619589.9,439944.0,1784,5.0,619132.2,438496.4
19756,18078,DP-28,2.0,577173.0,460974.1,1784,3.0,576788.4,461209.6
19753,8829,R1895,4.0,377167.6,257263.3,1784,6.0,377283.8,256956.2
19754,24174,Down and Out,1.0,619517.3,440192.9,1784,5.0,618271.6,438621.9
19752,8595,Bluezone,,,,1784,3.0,187740.9,392291.2
19755,21572,M416,1.0,383592.6,262655.7,1784,4.0,380720.3,266213.2
19759,24768,Down and Out,,,,1785,,612981.9,328222.3
19760,2483,Bluezone,2.0,271653.0,484727.2,1785,,281995.0,471525.8
19761,2976,M416,1.0,551177.6,75119.87,1785,2.0,551888.8,74709.94
19763,11177,M416,3.0,212732.9,554097.9,1786,4.0,209367.3,555646.9
19764,15580,Down and Out,1.0,605881.9,475949.5,1786,,604220.4,468546.3
19762,17234,Down and Out,1.0,262422.6,357700.0,1786,2.0,278027.7,359447.3
19765,24458,SCAR-L,1.0,568595.4,302131.9,1787,3.0,576965.9,299874.8
19766,11441,M416,1.0,586433.9,156487.5,1787,2.0,587692.4,156271.4
19767,13620,Down and Out,1.0,321453.9,426132.3,1788,2.0,324425.8,424851.6
19768,13617,AKM,1.0,321150.2,422369.6,1788,2.0,324239.6,421801.0
19769,209,Bluezone,,,,1788,4.0,498605.2,442824.2
19770,23882,M416,3.0,164890.1,364363.9,1788,6.0,167652.6,371386.3
19771,19322,SCAR-L,3.0,362539.0,209182.1,1788,2.0,363744.2,206854.3
19775,1324,Kar98k,1.0,205963.0,503775.8,1789,4.0,194841.8,499434.8
19774,24572,Down and Out,1.0,370742.3,168757.6,1789,3.0,378121.9,159545.2
19772,3334,M416,1.0,382188.7,652423.5,1789,2.0,372918.1,647580.1
19773,21322,Down and Out,1.0,465593.0,423592.8,1789,2.0,467148.2,419616.2
19776,12517,M416,1.0,433527.3,289158.8,1791,4.0,432144.4,286085.2
19777,13551,Down and Out,1.0,215803.8,269902.5,1791,4.0,227227.1,265529.8
19778,8642,M16A4,1.0,133870.7,565917.9,1791,20.0,119648.3,574088.4
19785,19804,Kar98k,1.0,183105.9,568157.4,1792,4.0,191171.6,557768.9
19779,6023,Kar98k,1.0,350157.6,661773.4,1792,3.0,347757.8,661696.4
19780,4798,M416,1.0,344440.6,609731.9,1792,3.0,342403.5,609453.8
19781,17557,Kar98k,4.0,244390.0,569197.6,1792,3.0,245221.4,564174.3
19782,19872,Mini 14,4.0,191171.6,557768.9,1792,,188174.9,566589.1
19783,8871,Kar98k,1.0,388198.3,256177.3,1792,5.0,383303.9,256742.9
19784,407,AKM,1.0,387145.7,313930.2,1792,3.0,388729.8,313930.0
19786,13788,M416,1.0,391405.5,682211.3,1793,3.0,393734.9,679536.1
19787,19771,M24,1.0,569685.7,185938.9,1793,2.0,575114.2,183429.2
19788,19951,Down and Out,1.0,526858.9,234220.1,1794,3.0,526926.8,235543.6
19791,5015,M416,1.0,283205.8,558022.4,1795,2.0,282070.1,556785.6
19792,22318,SKS,1.0,363665.8,452428.2,1795,3.0,354572.5,448851.6
19789,23889,M416,4.0,175748.7,375699.4,1795,5.0,173901.6,377876.5
19790,1946,Down and Out,1.0,395072.9,135601.3,1795,2.0,406248.1,138302.7
19798,15110,Grenade,1.0,544958.0,387805.9,1796,,544070.8,388590.6
19797,5412,Down and Out,2.0,469894.4,550598.8,1796,4.0,461164.4,557796.4
19796,5445,SCAR-L,3.0,463621.1,558275.3,1796,4.0,460002.9,557743.1
19793,9947,Down and Out,5.0,133491.4,377424.3,1796,4.0,134417.3,381704.2
19794,13767,Down and Out,3.0,393763.2,678829.4,1796,2.0,393772.3,677730.7
19795,9953,Mini 14,1.0,125156.2,374736.9,1796,4.0,132062.7,378641.3
19799,6552,Mini 14,1.0,344226.8,670327.0,1797,3.0,333189.3,680621.8
19800,5230,AKM,1.0,622377.3,396012.0,1797,2.0,628413.2,399004.2
19801,6433,M16A4,1.0,620840.9,345497.1,1797,3.0,615558.6,340181.6
19802,24278,Down and Out,1.0,286876.3,161736.1,1797,,286486.4,177677.8
19808,16986,M416,3.0,560507.3,629867.2,1798,4.0,561232.0,628264.9
19803,15112,Down and Out,1.0,544958.0,387805.9,1798,,544355.9,388621.6
19804,12670,SCAR-L,3.0,442475.7,142864.8,1798,5.0,443781.2,141763.8
19805,19690,UMP9,3.0,627624.9,235403.2,1798,6.0,630423.1,233291.3
19806,20782,SCAR-L,1.0,263131.9,276324.3,1798,2.0,264490.2,275420.1
19807,2503,Kar98k,1.0,279281.6,475944.5,1798,2.0,271677.0,484179.1
19810,15785,Micro UZI,1.0,157826.4,513506.9,1799,3.0,157080.9,515160.3
19811,19669,UMP9,5.0,625039.8,228077.0,1799,7.0,624788.3,230240.3
19809,19219,AKM,3.0,715382.8,435390.7,1799,2.0,715513.6,435117.3
19812,6728,Kar98k,2.0,209487.9,464912.1,1799,6.0,210197.0,468110.8
19813,1209,Kar98k,3.0,155951.0,378382.2,1800,5.0,158534.4,392617.6
19814,22218,AUG,2.0,498776.6,311474.5,1801,5.0,501996.7,323866.5
19815,18924,UMP9,5.0,531817.7,273962.4,1802,4.0,529972.9,270589.5
19816,20337,Kar98k,1.0,212442.4,454228.8,1802,2.0,200409.9,461588.1
19817,207,M416,1.0,510092.7,437654.8,1802,4.0,505057.9,442163.2
19818,12074,SCAR-L,1.0,501772.3,408982.7,1802,3.0,503410.8,405954.4
19819,11799,Down and Out,3.0,358939.9,219306.4,1802,2.0,355911.0,214266.7
19820,19471,M16A4,2.0,218802.5,224927.7,1802,3.0,227319.4,238297.2
19821,19175,M416,1.0,715689.4,434501.1,1803,3.0,715361.3,435025.2
19822,19173,Down and Out,2.0,715557.8,435482.3,1803,3.0,715092.8,435303.0
19823,13305,SKS,1.0,194652.5,475358.2,1804,3.0,182816.9,476083.5
19824,13287,Down and Out,1.0,194652.5,475358.2,1804,3.0,184775.8,474891.8
19825,5932,SKS,2.0,579877.9,638542.7,1804,4.0,573309.6,641781.3
19826,15790,Micro UZI,1.0,157447.9,515513.2,1804,3.0,157080.5,515743.8
19827,6569,SKS,1.0,343640.0,674101.3,1804,2.0,332420.0,673034.4
19828,22123,S1897,1.0,574095.0,465194.2,1804,3.0,577530.9,465689.3
19832,9603,Kar98k,3.0,505507.1,293815.9,1805,2.0,492292.8,302644.7
19831,19703,UMP9,3.0,627635.2,235336.3,1805,6.0,631137.1,232897.7
19829,23831,SCAR-L,1.0,408669.8,641125.4,1805,3.0,409290.3,643386.4
19830,8234,Kar98k,2.0,458963.6,252605.8,1805,3.0,454730.9,257098.7
19833,5594,Grenade,1.0,379181.9,313730.4,1806,2.0,383922.6,316400.1
19834,22173,Mini 14,1.0,574250.0,465176.1,1806,3.0,574373.7,465190.1
19835,21185,SCAR-L,3.0,650879.1,474075.8,1806,4.0,652181.3,473832.9
19836,5595,Down and Out,1.0,379316.2,315383.3,1806,2.0,381423.2,316787.4
19837,2113,S1897,3.0,512323.9,673838.4,1806,5.0,512138.2,673656.7
19838,21350,Grenade,1.0,465152.6,424812.2,1806,2.0,464079.0,422720.3
19839,17980,M416,1.0,287944.5,339348.1,1807,2.0,289240.5,343573.8
19840,24472,Down and Out,3.0,576979.9,300136.3,1807,,571632.0,304540.4
19841,5516,Down and Out,1.0,304242.7,297933.8,1807,2.0,315792.2,309601.8
19842,4608,Down and Out,2.0,596624.0,257512.3,1807,,604532.8,266033.9
19843,19259,AKM,2.0,365498.7,206998.4,1808,,370399.8,199909.6
19844,18077,SKS,1.0,566567.9,458429.2,1808,2.0,575906.6,461535.5
19845,24432,Down and Out,1.0,561979.6,303741.8,1808,2.0,572269.1,291186.5
19846,1890,M16A4,2.0,658843.5,460011.4,1808,6.0,659114.4,461084.1
19851,24834,M16A4,1.0,624798.4,319188.7,1809,2.0,621277.5,313190.5
19850,24416,SCAR-L,1.0,568649.2,302133.6,1809,2.0,572337.6,292864.4
19852,3121,M416,2.0,438110.9,557044.8,1809,5.0,436813.6,559397.4
19848,14012,SKS,5.0,615749.4,177497.7,1809,6.0,613892.4,182002.2
19849,24447,Down and Out,1.0,568514.4,302014.1,1809,2.0,572009.1,291038.0
19847,2308,M416,2.0,146259.0,587069.0,1809,5.0,151023.8,593422.8
19853,22455,Grenade,1.0,367960.9,469442.7,1810,2.0,368068.1,466917.9
19854,7183,SCAR-L,1.0,550532.4,101875.4,1810,2.0,552379.5,101262.1
19855,16286,Kar98k,2.0,270740.1,297659.3,1810,3.0,263093.6,312197.3
19856,1817,Mini 14,1.0,668667.6,469144.9,1810,5.0,670984.1,467853.8
19857,22460,Grenade,1.0,367960.9,469442.7,1810,2.0,368054.9,467025.8
19860,16362,Mini 14,1.0,530632.8,489821.5,1811,4.0,534917.4,480831.2
19859,9295,Down and Out,1.0,417538.8,425727.8,1811,3.0,415881.1,436943.2
19858,9286,M416,2.0,413041.6,438264.4,1811,3.0,416055.4,437143.3
19861,11776,Down and Out,1.0,366119.1,213826.6,1812,3.0,363491.9,217824.6
19862,524,Kar98k,1.0,361472.9,122103.6,1812,4.0,368707.4,124496.8
19863,12914,Kar98k,3.0,491071.2,572586.6,1812,,489242.6,587208.9
19864,1038,M416,1.0,485177.2,584887.2,1812,2.0,486045.3,582008.8
19865,11817,AKM,1.0,364234.3,219446.4,1812,3.0,362489.0,219936.3
19866,5821,M416,1.0,594948.3,212282.3,1812,3.0,592553.3,217620.6
19872,16901,SCAR-L,1.0,525253.1,482559.8,1813,5.0,524652.1,482874.3
19871,24175,Down and Out,2.0,619256.1,427116.8,1813,4.0,624334.2,426683.4
19873,11750,Down and Out,1.0,706376.3,507459.6,1813,2.0,703380.1,514084.8
19870,24179,P18C,2.0,623337.1,427652.2,1813,4.0,622949.1,429539.1
19868,11746,Mk14,1.0,696962.8,513753.6,1813,2.0,702859.7,514098.5
19867,16950,Down and Out,4.0,522613.3,483625.9,1813,5.0,524754.9,481892.9
19869,24181,Down and Out,2.0,622418.4,425897.2,1813,4.0,624459.0,426656.1
19874,22215,AUG,2.0,498167.3,312389.3,1814,4.0,496042.5,314400.6
19875,11560,Grenade,1.0,552630.6,458355.1,1815,2.0,550788.1,456260.6
19876,19573,M416,1.0,551705.8,427378.5,1815,3.0,538519.3,421218.8
19877,3760,M24,1.0,322285.9,239256.9,1815,3.0,329451.8,230841.5
19883,2722,M416,2.0,557255.9,358185.6,1816,4.0,554863.1,360084.8
19882,23687,Mini 14,1.0,563562.1,255729.2,1816,2.0,568568.2,253984.7
19881,3265,Grenade,1.0,641855.9,186037.1,1816,3.0,636725.5,184335.4
19880,11865,M416,1.0,356375.8,442981.2,1816,2.0,350611.8,437984.2
19878,23618,Down and Out,1.0,547869.3,423420.2,1816,3.0,551719.1,427406.9
19879,8990,SCAR-L,3.0,491291.6,454639.3,1816,5.0,489552.2,454643.9
19884,9993,Down and Out,1.0,537914.4,362512.5,1817,2.0,536267.9,364866.2
19885,6349,M16A4,1.0,646396.2,380237.3,1817,2.0,646708.2,377178.5
19886,22320,SKS,1.0,363623.6,452471.6,1817,3.0,355343.4,448790.6
19887,23934,M416,1.0,174938.4,367802.1,1817,4.0,176697.0,375089.1
19888,8250,M16A4,1.0,594064.7,248219.5,1817,3.0,596518.3,236470.6
19892,183,SKS,2.0,501062.9,425078.6,1818,3.0,493043.4,434458.1
19891,15617,M416,1.0,602061.1,474112.2,1818,3.0,599149.8,475335.6
19893,4269,M416,1.0,550471.0,574369.7,1818,2.0,549723.6,574352.4
19889,6026,M416,1.0,347561.1,661774.9,1818,2.0,336129.8,657397.2
19890,13534,SCAR-L,3.0,225836.4,263664.6,1818,4.0,226822.6,264040.7
19894,10693,M416,2.0,311591.0,238055.8,1819,4.0,314778.6,241198.7
19895,10715,Down and Out,2.0,312876.0,239029.5,1819,4.0,314440.2,241350.5
19896,10904,M416,3.0,367185.7,243322.2,1819,2.0,379225.9,248945.2
19897,21528,M16A4,3.0,376840.3,257084.1,1819,2.0,381021.6,256062.4
19898,14007,M416,1.0,613971.4,182380.5,1819,5.0,615768.3,177483.8
19899,16339,M416,1.0,530518.3,490435.6,1819,3.0,530926.6,491046.0
19904,10257,Down and Out,1.0,398393.6,253653.8,1820,2.0,399408.2,245115.6
19903,10273,M416,1.0,398483.3,253583.8,1820,2.0,396023.9,246480.8
19901,5486,Mini 14,1.0,459894.6,555531.0,1820,3.0,460019.9,557454.4
19900,10027,M16A4,1.0,533027.1,356915.5,1820,2.0,535784.8,364855.4
19902,11230,Mini 14,1.0,217213.0,544287.8,1820,3.0,211556.3,554479.6
19905,20251,Groza,1.0,266886.2,224759.8,1821,3.0,265939.5,218949.8
19906,6434,M16A4,1.0,618676.8,345401.8,1822,2.0,619919.5,348651.0
19907,15961,Kar98k,1.0,527333.6,316973.3,1822,7.0,521173.4,313328.3
19908,21290,SCAR-L,1.0,262600.2,380498.7,1822,3.0,260478.7,368342.9
19912,10944,M416,3.0,367185.7,243322.2,1823,2.0,378839.9,249104.6
19911,863,UMP9,5.0,586628.4,460162.8,1823,6.0,585429.6,457813.9
19910,21814,SCAR-L,3.0,373440.3,416681.8,1823,2.0,373169.3,416458.8
19909,4378,AKM,1.0,566342.7,396922.6,1823,3.0,562700.3,393090.5
19913,20540,AKM,9.0,229329.0,343700.6,1824,,229494.0,345276.1
19914,2485,SKS,1.0,275262.9,477020.1,1824,2.0,274469.9,485502.2
19915,2495,Down and Out,1.0,282233.7,475338.4,1824,2.0,271661.3,484678.6
19916,19511,AKM,1.0,220561.8,241631.8,1824,2.0,219211.2,224799.2
19917,560,Down and Out,1.0,391571.3,654292.6,1824,2.0,403164.2,645289.1
19926,4899,SCAR-L,1.0,134084.3,331378.3,1825,3.0,140644.5,338785.5
19925,8280,Down and Out,1.0,594077.9,248270.9,1825,3.0,597171.5,234919.8
19924,7794,Down and Out,1.0,223308.8,460825.2,1825,2.0,212424.3,465193.3
19923,23183,Down and Out,2.0,579274.6,359532.3,1825,3.0,577844.2,366105.8
19920,7806,M416,1.0,224074.1,460935.4,1825,2.0,224361.8,460576.6
19921,8270,Down and Out,1.0,594182.3,248261.0,1825,3.0,596010.3,237346.4
19919,19271,SCAR-L,2.0,363140.4,206935.4,1825,3.0,362623.2,209274.2
19918,23202,SCAR-L,2.0,578110.6,360998.1,1825,3.0,577457.6,366033.6
19922,8752,Down and Out,23.0,229201.0,367033.7,1825,2.0,221963.0,368297.8
19927,3158,M416,1.0,463093.9,317162.8,1826,5.0,460289.1,322379.5
19931,5121,SCAR-L,1.0,602885.4,337837.5,1827,3.0,593499.0,330748.5
19930,20261,M416,1.0,267449.2,223934.1,1827,3.0,267797.2,219769.5
19932,654,SCAR-L,1.0,693733.8,257157.9,1827,2.0,685945.6,259235.2
19928,642,Down and Out,1.0,698468.9,254960.2,1827,2.0,682834.8,259266.8
19929,18875,SKS,4.0,527659.4,268449.9,1827,5.0,531606.6,275199.4
19933,18061,Down and Out,2.0,577501.9,460829.0,1829,3.0,576355.6,461748.8
19934,9509,SCAR-L,2.0,392661.8,574222.0,1829,4.0,391772.3,571801.8
19935,18063,Kar98k,1.0,567844.1,456461.4,1829,3.0,576355.9,461104.0
19936,21837,AKM,1.0,368305.4,417340.4,1829,4.0,370158.9,418339.1
19937,17233,Down and Out,1.0,262406.7,357784.5,1829,3.0,271927.4,351922.1
19938,18079,Down and Out,2.0,576147.9,460814.8,1829,3.0,576265.1,461939.2
19946,13070,M24,1.0,343858.4,213682.5,1830,3.0,331129.9,214237.5
19945,8326,Down and Out,1.0,597300.8,250355.7,1830,2.0,598182.9,249382.7
19944,19826,M416,2.0,185442.1,556155.4,1830,3.0,184882.3,557106.8
19943,2120,UMP9,2.0,525683.0,675183.8,1830,4.0,527241.9,674672.1
19940,18083,SCAR-L,1.0,564910.9,461954.1,1830,2.0,565877.1,462081.7
19941,8875,Groza,1.0,383631.4,258878.2,1830,4.0,377101.6,257350.7
19939,23339,SCAR-L,1.0,606023.4,422416.6,1830,4.0,607901.9,425252.7
19942,23321,Down and Out,1.0,602601.1,421091.0,1830,4.0,607869.4,425407.2
19947,20296,SCAR-L,3.0,262725.0,217808.4,1831,,262734.4,218232.3
19952,2153,SCAR-L,1.0,521974.8,671453.1,1832,3.0,516939.8,673309.3
19950,21512,M416,2.0,376461.9,254049.9,1832,3.0,377135.5,257073.2
19951,21540,Down and Out,1.0,383778.4,262107.3,1832,3.0,377154.7,255586.8
19948,11252,Grenade,3.0,366139.9,195312.9,1832,4.0,367597.8,192983.8
19949,15658,Grenade,1.0,603084.3,474231.5,1832,,605154.8,476882.1
19953,21053,Down and Out,1.0,361921.1,477998.3,1833,2.0,359237.6,482543.9
19954,21062,Mini 14,1.0,361761.2,478323.6,1833,2.0,361728.8,482864.2
19955,21444,Mini 14,1.0,453089.3,415311.3,1833,3.0,453750.0,425406.9
19956,21455,Down and Out,2.0,460446.2,422511.0,1833,3.0,453282.4,424102.1
19957,23587,death.ProjMolotov_DamageField_C,3.0,547496.6,422529.4,1833,,547685.9,423193.2
19958,21791,Down and Out,4.0,370200.9,418297.6,1833,2.0,366593.3,411344.2
19960,3292,M16A4,1.0,647713.9,184524.9,1834,2.0,647121.9,180818.1
19961,14003,M416,2.0,616547.0,170728.0,1834,4.0,617065.7,167938.8
19959,15579,Down and Out,1.0,603084.3,474231.5,1834,,605027.9,476890.1
19962,6732,Vector,1.0,222341.2,466601.3,1835,5.0,221720.0,467005.8
19963,22243,AKM,1.0,496048.1,324963.0,1835,3.0,493640.3,318137.7
19964,22561,Grenade,3.0,653680.0,422559.9,1835,2.0,653518.4,418244.4
19965,6622,SKS,1.0,342335.5,674257.7,1835,2.0,332425.9,673400.6
19966,17313,M416,3.0,262519.9,352701.6,1836,19.0,270715.9,354569.1
19967,18742,SCAR-L,2.0,506582.9,307299.9,1836,3.0,506534.4,307629.4
19968,8443,Mini 14,2.0,460875.3,483707.7,1836,3.0,460138.9,490218.0
19969,12508,M16A4,1.0,429355.2,287937.0,1836,3.0,425688.3,287105.7
19970,23461,M416,2.0,410792.1,379756.6,1836,3.0,409877.3,380498.3
19974,2674,M416,2.0,555216.4,358315.7,1837,3.0,554802.6,357936.8
19973,558,Kar98k,1.0,401374.2,653445.8,1837,2.0,402407.5,645806.8
19971,8864,AKM,3.0,387089.2,264018.7,1837,4.0,384836.3,263950.0
19972,18075,SCAR-L,1.0,565646.0,463273.0,1837,2.0,567591.6,462445.3
19975,3247,Down and Out,1.0,643484.6,185718.3,1838,2.0,647600.4,180786.7
19976,21224,Down and Out,3.0,261014.5,368272.5,1838,2.0,267423.4,368690.2
19977,18565,M416,1.0,276383.7,424705.2,1839,3.0,264597.8,421563.0
19978,7394,AKM,5.0,442773.2,301301.1,1839,7.0,442529.5,298998.0
19979,2649,M416,2.0,555143.9,358500.7,1839,3.0,554742.1,358198.4
19980,16141,M16A4,1.0,186917.6,353455.3,1839,5.0,183031.6,351289.6
19981,22743,M416,26.0,433087.9,348201.5,1839,,433957.2,348769.2
19982,10920,Down and Out,3.0,367188.2,243316.5,1839,2.0,379118.9,248693.7
19985,20551,Down and Out,3.0,224120.0,356424.1,1840,,228709.4,351192.7
19983,12514,M16A4,1.0,432222.2,285639.5,1840,3.0,424049.8,286917.9
19984,23785,M24,1.0,406252.8,642072.7,1840,2.0,406895.4,644576.1
19986,17106,Kar98k,1.0,482922.6,424155.3,1841,2.0,481587.5,424300.8
19987,3159,M416,1.0,462893.8,317460.4,1841,4.0,465220.3,324554.1
19988,19964,SCAR-L,1.0,523350.5,236084.8,1841,3.0,523408.6,235883.0
19989,3829,M249,1.0,325652.9,238838.6,1841,2.0,324461.8,235658.6
19992,17961,AKM,2.0,362827.6,301534.4,1842,3.0,361830.9,303331.8
19990,12288,Down and Out,2.0,553899.0,604122.6,1842,3.0,550754.4,599979.1
19991,8720,Mini 14,1.0,129416.8,564907.6,1842,20.0,121851.3,574383.1
19994,6059,Down and Out,1.0,641143.5,197712.5,1843,2.0,641684.6,194129.1
19993,6110,SCAR-L,1.0,640744.8,197079.8,1843,2.0,642118.8,193744.2
19995,12279,M16A4,2.0,551989.7,607258.9,1844,3.0,550268.3,602777.2
19996,12271,Down and Out,2.0,552434.9,607265.8,1844,3.0,551500.3,601967.2
19997,5918,M416,2.0,583701.2,637005.3,1844,3.0,586620.4,636928.3
19998,14045,SCAR-L,3.0,618716.2,176227.1,1844,,615455.1,182839.1
19999,20091,SCAR-L,1.0,396247.0,370448.2,1844,2.0,403511.8,376099.1
20000,5925,Down and Out,2.0,583701.5,636967.1,1844,3.0,586858.2,636390.8
20001,23390,M16A4,3.0,607612.9,409750.8,1845,2.0,610340.1,409014.5
20002,10649,M416,1.0,519205.3,470219.6,1845,4.0,519414.8,470054.2
20009,17918,Down and Out,3.0,362391.3,308615.2,1846,2.0,364838.8,299970.4
20008,21840,M16A4,1.0,367155.9,418975.8,1846,4.0,367440.9,419303.8
20007,9897,Grenade,2.0,128592.3,388937.8,1846,3.0,131786.8,384795.8
20010,19478,SCAR-L,1.0,221208.6,237082.3,1846,3.0,227097.0,237525.7
20005,4882,M416,1.0,134007.7,340402.4,1846,2.0,132519.2,341593.9
20004,12530,M416,2.0,422379.3,287652.7,1846,3.0,423545.8,287458.9
20003,12483,Down and Out,1.0,431286.6,286453.6,1846,3.0,424406.3,286651.1
20006,13281,Down and Out,1.0,499093.3,628329.4,1846,2.0,486106.1,618926.4
20014,5914,Grenade,3.0,0.0,0.0,1847,2.0,583839.1,636956.6
20013,11647,M416,1.0,590016.3,251182.5,1847,2.0,582907.7,258553.1
20011,5926,Grenade,3.0,0.0,0.0,1847,2.0,583953.1,636920.8
20012,16972,SCAR-L,1.0,557307.1,624226.6,1847,3.0,560851.9,625070.1
20015,3168,M416,1.0,462957.4,317585.3,1848,3.0,474876.9,322941.8
20016,4051,M24,1.0,288190.8,231287.2,1849,3.0,296446.4,233778.8
20017,20442,Mini 14,1.0,574109.0,166807.9,1849,3.0,572578.1,177823.2
20018,20437,Down and Out,1.0,574539.2,166760.8,1849,3.0,571050.6,174661.6
20019,12275,Down and Out,3.0,548630.2,600765.6,1850,2.0,553938.7,604087.8
20020,24273,AKM,1.0,290716.0,173279.8,1850,,293834.0,175763.1
20021,16123,SCAR-L,2.0,176071.9,346048.6,1850,4.0,176780.0,343549.0
20022,14408,M16A4,1.0,504553.8,553959.6,1851,3.0,511293.6,553382.4
20023,321,SCAR-L,1.0,181059.2,512024.1,1851,3.0,185055.3,510854.7
20024,8539,AKM,3.0,186852.2,393604.2,1851,2.0,182047.2,396055.3
20025,753,SCAR-L,1.0,245785.8,446613.3,1851,3.0,244435.8,446362.6
20026,353,SCAR-L,1.0,180217.4,512659.6,1851,3.0,185013.4,511932.9
20030,14080,M416,1.0,214981.7,309322.2,1852,2.0,213937.5,304071.3
20029,24246,Down and Out,1.0,290668.3,173111.8,1852,,294511.5,175590.9
20027,24092,Groza,1.0,558506.1,251649.4,1852,3.0,562050.8,252787.5
20028,20250,M416,1.0,264999.7,223467.5,1852,3.0,264319.3,223632.4
20031,3119,Grenade,1.0,429316.2,566422.7,1853,4.0,432719.0,567958.4
20032,9902,Grenade,2.0,128395.1,388917.2,1853,3.0,132327.7,385229.2
20033,17244,Kar98k,1.0,263699.1,358742.5,1853,3.0,262457.3,352764.3
20034,19759,Down and Out,2.0,580679.8,188493.0,1853,3.0,579336.3,191651.3
20035,19761,M24,1.0,571057.0,185716.7,1853,3.0,579244.6,191934.5
20036,12292,Grenade,1.0,557371.5,602723.7,1853,2.0,553962.6,604129.5
20037,284,SCAR-L,1.0,180234.1,512721.8,1854,2.0,181216.5,513549.2
20038,12669,M416,2.0,444729.5,141018.1,1854,4.0,444847.9,141664.3
20043,10535,Grenade,1.0,290880.3,248028.1,1855,2.0,284882.0,253027.0
20039,8473,SKS,1.0,466275.6,490543.1,1855,2.0,460920.9,483855.2
20040,24213,P18C,2.0,623629.9,429582.8,1855,3.0,630055.4,435465.5
20041,11781,AKM,2.0,359095.1,215140.9,1855,,361141.0,215253.0
20042,8613,M16A4,2.0,181988.7,396125.7,1855,3.0,186826.8,393556.6
20044,22877,SCAR-L,1.0,588975.2,285797.2,1855,2.0,588687.3,286313.2
20045,7894,M416,1.0,265353.7,394035.4,1856,3.0,265099.6,393663.0
20052,2547,Down and Out,1.0,549710.4,227408.7,1857,4.0,543855.4,227445.5
20051,3534,M416,1.0,503712.6,652629.9,1857,4.0,496234.6,642138.0
20053,13517,SKS,1.0,215549.3,267792.2,1857,3.0,219245.7,263659.8
20050,4596,Down and Out,1.0,602356.8,263442.4,1857,2.0,596276.0,258496.2
20049,5350,SCAR-L,1.0,439694.6,166170.0,1857,3.0,429666.9,169145.7
20048,5527,M16A4,1.0,304307.0,298144.2,1857,2.0,309267.0,311204.5
20047,14023,M16A4,1.0,613890.3,182406.3,1857,3.0,618711.2,176209.4
20046,9749,AKM,1.0,313507.7,273904.9,1857,4.0,317169.2,275248.6
20059,17075,Down and Out,1.0,476546.2,434876.5,1858,2.0,476383.3,425410.1
20058,14785,Down and Out,2.0,181607.0,514078.4,1858,3.0,183801.2,521637.8
20057,14806,M416,2.0,181594.2,514089.1,1858,3.0,184506.4,521600.2
20060,13698,M416,1.0,474950.2,261992.6,1858,4.0,472567.7,261258.2
20055,17126,Kar98k,1.0,476641.9,434933.8,1858,2.0,476436.1,427578.8
20054,8256,Grenade,1.0,594246.0,248475.7,1858,3.0,596788.3,244096.4
20056,14810,Down and Out,2.0,181789.8,514085.7,1858,3.0,185550.0,519190.3
20061,23384,SCAR-L,2.0,614862.0,412261.6,1859,3.0,609026.8,409694.5
20062,23342,Down and Out,2.0,615193.6,412367.3,1859,3.0,607785.7,413560.8
20063,1177,M16A4,1.0,163435.6,380044.1,1859,4.0,164392.8,382973.6
20064,7388,UMP9,3.0,434018.3,302251.8,1859,6.0,432724.6,301351.3
20065,3238,Down and Out,2.0,643718.6,177007.6,1859,,649725.9,182042.6
20072,17576,M249,1.0,240247.9,571551.1,1860,4.0,245246.7,569192.6
20074,6874,M16A4,1.0,542723.5,238279.2,1860,4.0,542827.6,237105.5
20073,20323,AKM,1.0,212255.7,454323.2,1860,2.0,206360.1,461907.7
20071,17567,Down and Out,3.0,244945.1,564062.7,1860,4.0,244823.2,569136.7
20070,10239,SCAR-L,1.0,553855.4,181978.8,1860,3.0,555379.1,182666.7
